id_synthese,date_debut,date_fin,heure_debut,heure_fin,nom_vernaculaire,nombre_min,observateurs,determinateur,x_centroid_4326,y_centroid_4326,nom_lieu,champs_additionnels
280815,2016-03-21,2016-03-21,08:45:00,08:45:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.513047,43.317527,DortoirGB5,{'RELV_NOM': 'ComptageHebdo'}
280849,2016-03-21,2016-03-21,08:45:00,08:45:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.50753,43.324884,GB8,{'RELV_NOM': 'ComptageHebdo'}
280920,2016-03-02,2016-03-02,09:00:00,09:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
280942,2016-03-02,2016-03-02,09:00:00,09:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
281493,2016-08-16,2016-08-16,07:20:00,07:20:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
281494,2016-08-16,2016-08-16,07:20:00,07:20:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
281515,2016-07-18,2016-07-18,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,ADENA,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
281560,2016-07-18,2016-07-18,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,ADENA,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
281595,2016-07-18,2016-07-18,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
281639,2016-08-16,2016-08-16,07:20:00,07:20:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
281761,2016-05-12,2016-05-12,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
282062,2016-06-23,2016-06-23,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
282245,2016-07-04,2016-07-04,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.517349,43.329164,GB1,{'RELV_NOM': 'ComptageHebdo'}
282298,2016-07-04,2016-07-04,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.504753,43.317065,GB6,{'RELV_NOM': 'ComptageHebdo'}
282299,2016-07-04,2016-07-04,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
282792,2016-10-26,2016-10-26,09:00:00,09:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
282853,2016-07-26,2016-07-26,08:15:00,08:15:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,ADENA,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
282854,2016-07-26,2016-07-26,08:15:00,08:15:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
282869,2016-07-26,2016-07-26,08:15:00,08:15:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,ADENA,ADENA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
282893,2016-07-26,2016-07-26,08:15:00,08:15:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.520011,43.320659,GB3,{'RELV_NOM': 'ComptageHebdo'}
282921,2016-07-26,2016-07-26,08:15:00,08:15:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
282922,2016-07-26,2016-07-26,08:15:00,08:15:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
283006,2016-08-04,2016-08-04,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",3,ADENA,ADENA,3.523936,43.325743,GB2,{'RELV_NOM': 'ComptageHebdo'}
283032,2016-08-04,2016-08-04,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",5,ADENA,ADENA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
283090,2016-08-04,2016-08-04,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",4,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
283091,2016-08-04,2016-08-04,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
283962,2017-03-08,2017-03-08,08:00:00,08:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.515793,43.324984,GB4,{'RELV_NOM': 'Suivi passereaux paludicoles'}
283970,2017-03-08,2017-03-08,08:00:00,08:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.515793,43.324984,GB4,{'RELV_NOM': 'Suivi passereaux paludicoles'}
283972,2017-03-08,2017-03-08,08:00:00,08:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.515793,43.324984,GB4,{'RELV_NOM': 'Suivi passereaux paludicoles'}
283973,2017-03-08,2017-03-08,08:00:00,08:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.515793,43.324984,GB4,{'RELV_NOM': 'Suivi passereaux paludicoles'}
283975,2017-03-08,2017-03-08,08:00:00,08:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.515793,43.324984,GB4,{'RELV_NOM': 'Suivi passereaux paludicoles'}
283983,2017-03-03,2017-03-03,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.517349,43.329164,GB1,{'RELV_NOM': 'ObservationAleatoire'}
283984,2017-03-03,2017-03-03,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.517349,43.329164,GB1,{'RELV_NOM': 'ObservationAleatoire'}
284075,2017-03-09,2017-03-09,08:10:00,08:10:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'WETLAND'}
284115,2017-03-09,2017-03-09,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.517349,43.329164,GB1,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284146,2017-03-09,2017-03-09,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284184,2017-03-09,2017-03-09,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284190,2017-03-09,2017-03-09,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284439,2017-03-20,2017-03-20,08:30:00,08:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
284513,2017-03-22,2017-03-22,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.517349,43.329164,GB1,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284516,2017-03-22,2017-03-22,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.515793,43.324984,GB4,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284520,2017-03-22,2017-03-22,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284528,2017-03-22,2017-03-22,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284529,2017-03-22,2017-03-22,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284530,2017-03-22,2017-03-22,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284531,2017-03-22,2017-03-22,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284535,2017-03-22,2017-03-22,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284557,2017-03-21,2017-03-21,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.50753,43.324884,GB8,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284561,2017-03-21,2017-03-21,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284563,2017-03-21,2017-03-21,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.50753,43.324884,GB8,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284564,2017-03-21,2017-03-21,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.50753,43.324884,GB8,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284566,2017-03-21,2017-03-21,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284577,2017-03-29,2017-03-29,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.50753,43.324884,GB8,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284580,2017-03-29,2017-03-29,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284582,2017-03-29,2017-03-29,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284591,2017-03-29,2017-03-29,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.517852,43.316711,BaieKoch,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284593,2017-03-29,2017-03-29,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.517852,43.316711,BaieKoch,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284599,2017-03-29,2017-03-29,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.516403,43.318841,GB5T,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284614,2015-02-09,2015-02-09,11:30:00,11:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.509148,43.32186,S,{'RELV_NOM': 'ObservationAleatoire'}
284675,2017-03-30,2017-03-30,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284678,2017-03-30,2017-03-30,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284680,2017-03-30,2017-03-30,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.513924,43.31823,GB5,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284681,2017-03-30,2017-03-30,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.516403,43.318841,GB5T,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284682,2017-03-30,2017-03-30,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.516403,43.318841,GB5T,{'RELV_NOM': 'Suivi passereaux paludicoles'}
284694,2016-03-03,2016-03-03,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.50753,43.324884,GB8,{'RELV_NOM': 'SuiviHydro'}
284696,2016-03-03,2016-03-03,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.510869,43.321751,RoselièreGB5,{'RELV_NOM': 'SuiviHydro'}
284697,2016-03-02,2016-03-02,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Guenel Nathalie,Guenel Nathalie,3.510869,43.321751,RoselièreGB5,{'RELV_NOM': 'ObservationAleatoire'}
284911,2017-03-29,2017-03-29,08:20:00,08:20:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,ADENA,ADENA,3.513924,43.31823,GB5,{'RELV_NOM': 'ComptageHebdo'}
285017,2017-04-07,2017-04-07,08:40:00,08:40:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,ADENA,ADENA,3.515793,43.324984,GB4,{'RELV_NOM': 'ComptageHebdo'}
285263,2017-04-21,2017-04-21,05:21:00,05:21:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.524423,43.329853,ButorTalèveBlongios-1,{'RELV_NOM': 'SuiviButor'}
285266,2017-04-21,2017-04-21,05:55:00,05:55:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviButor'}
285267,2017-04-21,2017-04-21,05:55:00,05:55:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviButor'}
285270,2017-04-21,2017-04-21,06:16:00,06:16:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviButor'}
285334,2016-04-20,2016-04-20,06:10:00,06:10:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviButor'}
285335,2016-04-20,2016-04-20,06:10:00,06:10:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviButor'}
285336,2016-04-20,2016-04-20,06:30:00,06:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviButor'}
285364,2016-06-21,2016-06-21,21:13:00,21:13:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviBlongiosTalève'}
285365,2016-06-21,2016-06-21,21:13:00,21:13:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviBlongiosTalève'}
285366,2016-06-21,2016-06-21,21:13:00,21:13:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviBlongiosTalève'}
285370,2016-06-21,2016-06-21,21:36:00,21:36:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.503405,43.32293,ButorTalèveBlongios-7,{'RELV_NOM': 'SuiviBlongiosTalève'}
285373,2016-06-21,2016-06-21,20:06:00,20:06:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.524423,43.329853,ButorTalèveBlongios-1,{'RELV_NOM': 'SuiviBlongiosTalève'}
285374,2016-06-21,2016-06-21,20:27:00,20:27:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.515507,43.331375,ButorTalèveBlongios-8,{'RELV_NOM': 'SuiviBlongiosTalève'}
285377,2016-06-21,2016-06-21,20:49:00,20:49:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviBlongiosTalève'}
285378,2016-06-21,2016-06-21,20:13:00,20:13:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.524187,43.322337,ButorTalèveBlongios-2,{'RELV_NOM': 'SuiviBlongiosTalève'}
285384,2016-06-21,2016-06-21,20:33:00,20:33:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.519831,43.317739,ButorTalèveBlongios-3,{'RELV_NOM': 'SuiviBlongiosTalève'}
285391,2016-06-21,2016-06-21,20:55:00,20:55:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.510314,43.314765,ButorTalèveBlongios-4,{'RELV_NOM': 'SuiviBlongiosTalève'}
285393,2016-06-21,2016-06-21,21:36:00,21:36:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.503888,43.317255,ButorTalèveBlongios-5,{'RELV_NOM': 'SuiviBlongiosTalève'}
285399,2016-06-06,2016-06-06,20:15:00,20:15:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.524423,43.329853,ButorTalèveBlongios-1,{'RELV_NOM': 'SuiviBlongiosTalève'}
285400,2016-06-06,2016-06-06,20:03:00,20:03:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Guenel Nathalie,Guenel Nathalie,3.523936,43.325743,GB2,{'RELV_NOM': 'SuiviBlongiosTalève'}
285401,2016-06-06,2016-06-06,20:03:00,20:03:00,"Talève sultane, Poule sultane, Porphyrion bleu",2,Guenel Nathalie,Guenel Nathalie,3.523936,43.325743,GB2,{'RELV_NOM': 'SuiviBlongiosTalève'}
285402,2016-06-06,2016-06-06,20:38:00,20:38:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviBlongiosTalève'}
285405,2016-06-06,2016-06-06,20:59:00,20:59:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.515507,43.331375,ButorTalèveBlongios-8,{'RELV_NOM': 'SuiviBlongiosTalève'}
285407,2016-06-06,2016-06-06,21:20:00,21:20:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviBlongiosTalève'}
285410,2016-06-06,2016-06-06,21:44:00,21:44:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.503405,43.32293,ButorTalèveBlongios-7,{'RELV_NOM': 'SuiviBlongiosTalève'}
285415,2016-06-06,2016-06-06,20:30:00,20:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.519831,43.317739,ButorTalèveBlongios-3,{'RELV_NOM': 'SuiviBlongiosTalève'}
285416,2016-06-06,2016-06-06,20:10:00,20:10:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.524187,43.322337,ButorTalèveBlongios-2,{'RELV_NOM': 'SuiviBlongiosTalève'}
285419,2016-06-06,2016-06-06,20:50:00,20:50:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.510314,43.314765,ButorTalèveBlongios-4,{'RELV_NOM': 'SuiviBlongiosTalève'}
285420,2016-06-06,2016-06-06,21:13:00,21:13:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.503888,43.317255,ButorTalèveBlongios-5,{'RELV_NOM': 'SuiviBlongiosTalève'}
285422,2016-06-03,2016-06-03,06:10:00,06:10:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.524187,43.322337,ButorTalèveBlongios-2,{'RELV_NOM': 'SuiviBlongiosTalève'}
285425,2016-06-03,2016-06-03,06:32:00,06:32:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.519831,43.317739,ButorTalèveBlongios-3,{'RELV_NOM': 'SuiviBlongiosTalève'}
285426,2016-06-03,2016-06-03,06:56:00,06:56:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.510314,43.314765,ButorTalèveBlongios-4,{'RELV_NOM': 'SuiviBlongiosTalève'}
285429,2016-06-03,2016-06-03,07:28:00,07:28:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.503888,43.317255,ButorTalèveBlongios-5,{'RELV_NOM': 'SuiviBlongiosTalève'}
285432,2016-06-03,2016-06-03,06:10:00,06:10:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.524423,43.329853,ButorTalèveBlongios-1,{'RELV_NOM': 'SuiviBlongiosTalève'}
285434,2016-06-03,2016-06-03,06:35:00,06:35:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.515507,43.331375,ButorTalèveBlongios-8,{'RELV_NOM': 'SuiviBlongiosTalève'}
285437,2016-06-03,2016-06-03,06:54:00,06:54:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviBlongiosTalève'}
285439,2016-06-03,2016-06-03,07:15:00,07:15:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Lognos Mathieu,Lognos Mathieu,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviBlongiosTalève'}
285441,2016-06-03,2016-06-03,07:37:00,07:37:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.503405,43.32293,ButorTalèveBlongios-7,{'RELV_NOM': 'SuiviBlongiosTalève'}
285445,2016-05-24,2016-05-24,06:45:00,06:45:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.524187,43.322337,ButorTalèveBlongios-2,{'RELV_NOM': 'SuiviBlongiosTalève'}
285448,2016-05-24,2016-05-24,07:10:00,07:10:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.519831,43.317739,ButorTalèveBlongios-3,{'RELV_NOM': 'SuiviBlongiosTalève'}
285449,2016-05-24,2016-05-24,07:30:00,07:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.510314,43.314765,ButorTalèveBlongios-4,{'RELV_NOM': 'SuiviBlongiosTalève'}
285451,2016-05-24,2016-05-24,07:30:00,07:30:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Lognos Mathieu,Lognos Mathieu,3.503888,43.317255,ButorTalèveBlongios-5,{'RELV_NOM': 'SuiviBlongiosTalève'}
285453,2016-05-24,2016-05-24,06:46:00,06:46:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.524423,43.329853,ButorTalèveBlongios-1,{'RELV_NOM': 'SuiviBlongiosTalève'}
285455,2016-05-24,2016-05-24,07:08:00,07:08:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.515507,43.331375,ButorTalèveBlongios-8,{'RELV_NOM': 'SuiviBlongiosTalève'}
285458,2016-05-24,2016-05-24,07:28:00,07:28:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.510068,43.327324,ButorTalèveBlongios-9,{'RELV_NOM': 'SuiviBlongiosTalève'}
285459,2016-05-24,2016-05-24,07:47:00,07:47:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,Guenel Nathalie,Guenel Nathalie,3.509005,43.320424,ButorTalèveBlongios-6,{'RELV_NOM': 'SuiviBlongiosTalève'}
285462,2016-05-24,2016-05-24,08:09:00,08:09:00,"Talève sultane, Poule sultane, Porphyrion bleu",0,Guenel Nathalie,Guenel Nathalie,3.503405,43.32293,ButorTalèveBlongios-7,{'RELV_NOM': 'SuiviBlongiosTalève'}
285464,2016-03-26,2016-03-26,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,FAJON Matthieu MFa,FAJON Matthieu MFa,3.523936,43.325743,GB2,{'RELV_NOM': 'ObservationAleatoire'}
285465,2016-02-26,2016-02-26,00:00:00,00:00:00,"Talève sultane, Poule sultane, Porphyrion bleu",1,FAJON Matthieu MFa,FAJON Matthieu MFa,3.523936,43.325743,GB2,{'RELV_NOM': 'ObservationAleatoire'}
